Race Number,Passes P1,Passes P2,Collisions,Choices,Proportion Ahead P1,Proportion Ahead P2,Win P1,Win P2,Progress P1,Progress P2,Out of Bounds P1,Out of Bounds P2,Progress Cost P1,Progress Cost P2,Bounds Cost P1,Bounds Cost P2,Adjustment Count P2,Seed: 41
83,0,0,0,22,1.0,0.0,True,False,3,10,0,1,-6,6,0.1,2.81,0
84,0,0,0,22,1.0,0.0,True,False,3,3,0,0,-5,5,0.13,2.21,0
85,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-5,5,0.13,2.59,0
86,0,0,0,22,1.0,0.0,True,False,9,10,0,0,-6,6,0.1,2.75,0
87,0,1,0,22,0.95,0.05,False,True,3,4,0,0,-5,5,0.1,3.14,0
88,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-6,7,0.1,3.28,0
89,0,1,0,22,0.82,0.18,False,True,9,10,0,0,-3,3,0.13,3.65,0
90,0,1,0,22,0.95,0.05,False,True,9,10,0,0,-5,5,0.09,3.07,0
91,0,1,0,22,0.64,0.36,False,True,3,10,0,0,0,0,0.63,1.43,0
92,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-6,6,0.1,2.75,0
93,0,1,0,22,0.91,0.09,False,True,3,4,0,2,-4,4,0.13,3.73,0
94,0,0,0,22,1.0,0.0,True,False,9,10,0,0,-8,8,0.1,2.19,0
95,0,1,0,22,0.95,0.05,False,True,9,10,0,0,-5,5,0.09,2.96,0
96,0,0,0,22,1.0,0.0,True,False,9,10,0,0,-7,7,0.1,3.28,0
97,0,1,0,22,0.64,0.36,False,True,3,4,0,0,-1,1,1.12,1.83,0
98,0,1,0,22,0.73,0.27,False,True,3,4,0,0,-1,1,0.44,3.56,0
99,0,0,0,22,1.0,0.0,True,False,9,3,0,0,-8,8,0.1,4.1,0
100,0,1,0,22,0.64,0.36,False,True,3,4,0,0,-2,2,1.13,1.83,0
